City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Bartica,GY,2020-10-31 18:37:53,6.4,-58.62,89.6,66,40,6.93
305,Borovskoy,KZ,2020-10-31 18:37:53,53.8,64.15,36.46,80,100,12.39
306,Ruteng,ID,2020-10-31 18:37:53,-8.61,120.47,64.11,86,100,1.43
307,Athabasca,CA,2020-10-31 18:33:44,54.72,-113.29,30.2,79,84,5.82
308,Gat,IL,2020-10-31 18:33:21,31.61,34.76,75.99,100,1,3.4
309,Takapau,NZ,2020-10-31 18:37:54,-40.03,176.35,57.0,77,35,18.99
310,Conceicao Do Araguaia,BR,2020-10-31 18:37:54,-8.26,-49.26,94.55,41,34,4.16
311,Banjar,ID,2020-10-31 18:37:54,-8.19,114.97,77.68,73,100,1.57
312,Nakhon Thai,TH,2020-10-31 18:37:54,17.1,100.84,72.77,87,36,2.42
313,Gorontalo,ID,2020-10-31 18:37:54,0.54,123.06,76.75,76,100,1.97
314,Mackay,AU,2020-10-31 18:35:11,-21.15,149.2,69.8,88,0,3.36
315,Avarua,CK,2020-10-31 18:37:54,-21.21,-159.78,73.4,88,100,12.75
316,Sept-Iles,CA,2020-10-31 18:33:40,50.2,-66.38,34.0,40,0,8.05
317,Nago,JP,2020-10-31 18:37:55,26.59,127.98,73.4,88,90,6.93
318,Yeniseysk,RU,2020-10-31 18:37:55,58.45,92.17,17.29,95,100,6.08
319,Erzin,TR,2020-10-31 18:37:55,36.96,36.2,73.99,71,0,0.85
320,Shu,KZ,2020-10-31 18:37:55,43.6,73.76,41.0,46,0,5.99
321,Baft,IR,2020-10-31 18:37:55,29.23,56.61,50.23,38,0,4.05
322,Bubaque,GW,2020-10-31 18:36:37,11.28,-15.83,85.06,67,11,10.02
323,Yerbogachen,RU,2020-10-31 18:37:56,61.28,108.01,1.29,92,0,2.93
324,Sioux Lookout,CA,2020-10-31 18:37:56,50.1,-91.92,39.2,80,90,17.22
325,Ovalle,CL,2020-10-31 18:37:56,-30.6,-71.2,80.47,26,0,9.22
326,Yantarnyy,RU,2020-10-31 18:37:56,54.87,19.94,46.4,93,90,2.24
327,Keti Bandar,PK,2020-10-31 18:37:56,24.14,67.45,80.2,53,0,6.98
328,Wilmington,US,2020-10-31 18:33:56,34.23,-77.94,68.0,45,1,11.41
329,Kirkenaer,NO,2020-10-31 18:36:59,60.46,12.06,44.6,100,75,5.82
330,Itapipoca,BR,2020-10-31 18:37:56,-3.49,-39.58,90.07,45,98,12.33
331,Aykhal,RU,2020-10-31 18:37:57,66.0,111.5,1.4,91,0,2.24
332,Vitim,RU,2020-10-31 18:37:57,59.45,112.56,3.34,92,89,4.38
333,Nuuk,GL,2020-10-31 18:37:57,64.18,-51.72,23.0,73,75,2.24
334,Comodoro Rivadavia,AR,2020-10-31 18:37:57,-45.87,-67.5,66.2,52,0,5.82
335,Umm Lajj,SA,2020-10-31 18:37:57,25.02,37.27,78.35,71,0,4.21
336,Saint-Augustin,CA,2020-10-31 18:37:57,51.23,-58.65,33.15,72,0,13.8
337,Huarmey,PE,2020-10-31 18:37:58,-10.07,-78.15,69.04,66,100,9.28
338,Lashio,MM,2020-10-31 18:37:58,22.93,97.75,64.53,99,53,1.57
339,Luanda,AO,2020-10-31 18:35:32,-8.84,13.23,78.8,83,75,8.05
340,Teknaf,BD,2020-10-31 18:37:58,20.86,92.31,77.16,90,100,5.66
341,Mahudha,IN,2020-10-31 18:37:58,22.82,72.93,69.8,68,0,6.58
342,Vestmannaeyjar,IS,2020-10-31 18:37:58,63.44,-20.27,44.6,70,20,12.75
343,Waingapu,ID,2020-10-31 18:37:58,-9.66,120.26,80.02,74,100,1.21
344,Obo,CF,2020-10-31 18:37:49,5.4,26.49,70.5,93,100,1.25
345,Eyl,SO,2020-10-31 18:37:58,7.98,49.82,79.66,73,0,14.34
346,Xining,CN,2020-10-31 18:37:59,36.62,101.77,34.39,78,100,1.05
347,Chambishi,ZM,2020-10-31 18:37:59,-12.63,28.05,72.1,36,30,6.62
348,Lichinga,MZ,2020-10-31 18:36:22,-13.31,35.24,73.4,53,75,6.93
349,Ranong,TH,2020-10-31 18:37:12,9.97,98.63,78.26,82,38,1.68
350,Lebu,CL,2020-10-31 18:35:44,-37.62,-73.65,59.92,65,0,9.84
351,Rantepao,ID,2020-10-31 18:37:59,-2.97,119.9,65.14,88,99,2.3
352,Tommot,RU,2020-10-31 18:37:59,58.96,126.29,-3.75,89,98,2.28
353,Los Llanos De Aridane,ES,2020-10-31 18:37:59,28.66,-17.92,77.0,61,0,11.41
354,La Orilla,MX,2020-10-31 18:37:59,17.98,-102.23,86.02,60,91,5.61
355,Windsor,CA,2020-10-31 18:34:21,42.3,-83.02,50.0,52,20,11.41
356,Waw,SS,2020-10-31 18:38:00,7.7,28.0,76.46,74,2,2.39
357,Sagua De Tanamo,CU,2020-10-31 18:38:00,20.58,-75.24,82.11,78,94,6.08
358,Zorritos,PE,2020-10-31 18:38:00,-3.68,-80.68,82.4,65,40,11.72
359,Yola,NG,2020-10-31 18:38:00,9.2,12.48,84.72,29,2,1.57
360,Lac Du Bonnet,CA,2020-10-31 18:38:00,50.25,-96.06,30.99,74,100,40.26
361,Thinadhoo,MV,2020-10-31 18:38:00,0.53,72.93,82.76,76,100,10.38
362,Ust-Koksa,RU,2020-10-31 18:38:00,50.27,85.61,22.46,89,65,1.03
363,Meulaboh,ID,2020-10-31 18:37:41,4.14,96.13,77.97,84,98,4.27
364,Sainte-Maxime,FR,2020-10-31 18:38:01,43.3,6.63,60.01,87,100,1.12
365,Uspenka,UA,2020-10-31 18:38:01,48.39,39.16,57.11,85,9,17.58
366,Avera,US,2020-10-31 18:33:40,33.19,-82.53,62.6,59,90,6.93
367,Azare,NG,2020-10-31 18:38:01,11.68,10.19,82.76,22,0,7.65
368,Douglas,US,2020-10-31 18:34:04,41.3,-96.17,64.0,45,1,16.11
369,Ampanihy,MG,2020-10-31 18:38:01,-24.7,44.75,72.3,58,0,8.81
370,Dakar,SN,2020-10-31 18:37:01,14.69,-17.44,80.6,83,0,18.34
371,Bathsheba,BB,2020-10-31 18:35:27,13.22,-59.52,84.2,79,40,19.46
372,Mikuni,JP,2020-10-31 18:34:04,36.22,136.15,44.6,87,75,1.12
373,Alenquer,BR,2020-10-31 18:34:11,-1.94,-54.74,93.2,46,0,11.41
374,Daru,PG,2020-10-31 18:38:02,-9.08,143.21,77.68,86,18,10.54
375,Caravelas,BR,2020-10-31 18:38:02,-17.71,-39.25,72.95,97,100,2.8
376,Padang,ID,2020-10-31 18:33:21,-0.95,100.35,77.68,76,100,4.09
377,Vetlanda,SE,2020-10-31 18:38:02,57.43,15.08,48.99,100,97,9.17
378,Coquimbo,CL,2020-10-31 18:38:02,-29.95,-71.34,59.0,77,40,11.41
379,Vao,NC,2020-10-31 18:38:02,-22.67,167.48,73.33,81,55,15.26
380,Kailua,US,2020-10-31 18:38:02,21.4,-157.74,79.0,65,20,2.17
381,Necochea,AR,2020-10-31 18:33:31,-38.55,-58.74,65.68,50,0,9.04
382,Bara,NG,2020-10-31 18:38:03,10.37,10.73,80.55,33,0,4.97
383,Touros,BR,2020-10-31 18:38:03,-5.2,-35.46,86.0,62,40,16.11
384,Hella,NO,2020-10-31 18:38:03,67.2,14.43,42.01,74,0,17.22
385,Guiratinga,BR,2020-10-31 18:38:03,-16.35,-53.76,83.35,69,96,4.54
386,Jacareacanga,BR,2020-10-31 18:33:05,-6.22,-57.75,97.81,33,79,4.21
387,Vanimo,PG,2020-10-31 18:33:37,-2.67,141.3,77.97,83,14,6.69
388,Sarangani,PH,2020-10-31 18:38:03,5.4,125.46,82.8,78,100,22.12
389,Ballina,AU,2020-10-31 18:34:09,-28.87,153.57,60.01,82,0,1.12
390,Celestun,MX,2020-10-31 18:38:03,20.87,-90.4,80.53,75,24,12.37
391,Mapiripan,CO,2020-10-31 18:38:04,2.89,-72.13,91.08,56,100,4.76
392,Biloela,AU,2020-10-31 18:38:04,-24.42,150.5,64.99,93,7,0.4
393,Madang,PG,2020-10-31 18:38:04,-5.22,145.8,77.11,86,100,4.12
394,Nokaneng,BW,2020-10-31 18:38:04,-19.67,22.27,82.35,20,4,2.64
395,Vuktyl,RU,2020-10-31 18:38:04,63.86,57.31,30.76,97,94,9.51
396,Kayanga,TZ,2020-10-31 18:38:04,-1.53,31.15,61.84,98,100,3.4
397,Bernal,PE,2020-10-31 18:38:04,-5.45,-80.75,81.23,46,100,14.36
398,Sitrah,BH,2020-10-31 18:38:04,26.15,50.62,80.6,57,0,4.7
399,Visby,SE,2020-10-31 18:38:05,57.64,18.3,50.0,93,55,11.41
400,Kufstein,AT,2020-10-31 18:38:05,47.58,12.17,48.0,92,99,3.87
401,Sur,OM,2020-10-31 18:34:22,22.57,59.53,70.63,57,0,1.01
402,Vanavara,RU,2020-10-31 18:37:45,60.34,102.28,-1.64,92,0,2.3
403,Laguna,US,2020-10-31 18:36:23,38.42,-121.42,68.0,45,1,4.23
404,Miraflores,MX,2020-10-31 18:38:05,19.22,-98.81,71.6,40,5,2.24
405,Kang,BW,2020-10-31 18:38:05,-23.68,22.79,84.13,21,100,9.13
406,College,US,2020-10-31 18:38:05,64.86,-147.8,8.01,77,90,2.13
407,Waipawa,NZ,2020-10-31 18:38:05,-41.41,175.52,59.0,87,24,10.29
408,Van Buren,US,2020-10-31 18:34:22,35.44,-94.35,64.0,48,1,6.93
409,Victor Harbor,AU,2020-10-31 18:38:06,-35.57,138.62,55.99,80,14,8.05
410,Santarem,BR,2020-10-31 18:37:41,-2.44,-54.71,93.2,46,0,11.41
411,Sao Gabriel Da Cachoeira,BR,2020-10-31 18:38:06,-0.13,-67.09,75.2,94,90,10.29
412,Dunedin,NZ,2020-10-31 18:33:38,-45.87,170.5,51.01,74,3,4.0
413,Ati,TD,2020-10-31 18:38:06,13.22,18.34,89.83,16,19,16.06
414,Aliwal North,ZA,2020-10-31 18:38:06,-30.69,26.71,57.4,79,100,7.63
415,Naurskaya,RU,2020-10-31 18:38:06,43.65,45.31,53.6,93,0,3.89
416,Benjamin Constant,BR,2020-10-31 18:38:06,-4.38,-70.03,78.8,83,40,3.65
417,Alta Floresta,BR,2020-10-31 18:33:46,-9.88,-56.09,87.8,62,75,4.7
418,Oktyabrskiy,RU,2020-10-31 18:38:07,54.48,53.47,41.41,74,100,4.59
419,Ashcroft,CA,2020-10-31 18:38:07,50.72,-121.29,44.6,86,75,8.05
420,Elko,US,2020-10-31 18:36:55,41.0,-115.5,59.0,25,1,1.83
421,Mahibadhoo,MV,2020-10-31 18:36:40,3.78,72.97,82.4,72,4,3.65
422,San Carlos De Bariloche,AR,2020-10-31 18:38:07,-41.15,-71.31,78.8,10,0,13.87
423,Tura,IN,2020-10-31 18:38:07,25.52,90.22,71.91,96,100,1.28
424,Turukhansk,RU,2020-10-31 18:38:07,65.82,87.98,17.22,97,100,20.76
425,Geraldton,AU,2020-10-31 18:38:07,-28.77,114.6,66.2,77,40,11.41
426,Monrovia,LR,2020-10-31 18:33:41,6.3,-10.8,79.92,81,59,6.49
427,Along,IN,2020-10-31 18:33:10,28.17,94.77,67.1,81,100,1.32
428,Bom Jesus Da Lapa,BR,2020-10-31 18:35:15,-13.26,-43.42,84.65,54,100,14.25
429,Vostok,RU,2020-10-31 18:37:48,46.49,135.88,34.34,95,100,5.21
430,Dudinka,RU,2020-10-31 18:38:08,69.41,86.18,19.4,92,90,35.79
431,Kloulklubed,PW,2020-10-31 18:33:30,7.04,134.26,82.4,74,90,4.7
432,Sterling,US,2020-10-31 18:34:05,39.01,-77.43,51.01,53,75,4.7
433,Xiongzhou,CN,2020-10-31 18:38:08,25.12,114.3,63.55,79,0,2.01
434,Schneverdingen,DE,2020-10-31 18:38:08,53.12,9.8,55.4,82,40,8.05
435,Te Anau,NZ,2020-10-31 18:37:12,-45.42,167.72,48.92,73,45,6.22
436,Arbagar,RU,2020-10-31 18:38:08,51.94,116.28,26.02,96,100,2.68
437,Marienburg,PL,2020-10-31 18:38:09,54.04,19.03,46.0,100,0,5.08
438,Nuqui,CO,2020-10-31 18:38:09,5.71,-77.27,81.91,73,75,8.59
439,Poum,NC,2020-10-31 18:33:58,-20.23,164.02,77.22,80,0,22.53
440,Sosnovskoye,RU,2020-10-31 18:38:09,55.81,43.17,37.0,100,75,2.24
441,Guangshui,CN,2020-10-31 18:38:09,31.62,114.0,60.48,85,100,0.72
442,Lata,PT,2020-10-31 18:38:09,40.16,-8.33,64.0,86,4,1.21
443,Kyzyl-Oktyabr,KG,2020-10-31 18:38:09,42.77,75.73,42.82,55,0,8.21
444,Kysyl-Syr,RU,2020-10-31 18:37:52,63.9,122.76,-8.81,90,85,3.8
445,Ivanovskoye,RU,2020-10-31 18:38:10,44.58,41.88,59.0,1,100,1.01
446,Ninghai,CN,2020-10-31 18:38:10,29.29,121.42,62.01,89,47,1.77
447,Kathmandu,NP,2020-10-31 18:38:10,27.72,85.32,60.8,82,20,3.36
448,Portland,US,2020-10-31 18:34:32,45.52,-122.68,50.0,75,20,5.82
449,Wajir,KE,2020-10-31 18:38:10,1.75,40.06,86.0,58,20,12.06
450,Robertsport,LR,2020-10-31 18:38:10,6.75,-11.37,80.31,80,47,7.45
451,Dera Bugti,PK,2020-10-31 18:38:10,29.03,69.15,65.79,25,0,2.06
452,Chicama,PE,2020-10-31 18:38:10,-7.84,-79.15,62.6,82,90,10.29
453,Teseney,ER,2020-10-31 18:38:11,15.11,36.66,89.26,25,75,1.45
454,Rawson,AR,2020-10-31 18:38:11,-43.3,-65.1,78.57,20,0,8.21
455,Dukat,RU,2020-10-31 18:38:11,62.55,155.55,11.89,96,100,5.59
456,Glamoc,BA,2020-10-31 18:38:11,44.05,16.85,60.01,55,0,1.99
457,Klaksvik,FO,2020-10-31 18:38:11,62.23,-6.59,51.8,93,100,19.46
458,Zhangjiakou,CN,2020-10-31 18:38:11,40.81,114.88,37.76,61,0,7.92
459,Khandyga,RU,2020-10-31 18:38:11,62.67,135.6,-9.42,86,0,2.04
460,Coihaique,CL,2020-10-31 18:38:11,-45.58,-72.07,73.4,31,0,5.82
461,Kirakira,SB,2020-10-31 18:38:11,-10.45,161.92,79.59,79,100,4.5
462,Ngunguru,NZ,2020-10-31 18:33:42,-35.62,174.5,59.0,97,26,1.99
463,Ovsyanka,RU,2020-10-31 18:33:48,55.96,92.55,24.8,92,75,2.24
464,Provideniya,RU,2020-10-31 18:38:12,64.38,-173.3,21.15,87,99,6.71
465,Muswellbrook,AU,2020-10-31 18:38:12,-32.27,150.9,50.77,87,0,4.72
466,Nidadavole,IN,2020-10-31 18:38:12,16.92,81.67,75.31,76,0,2.26
467,Samarai,PG,2020-10-31 18:38:12,-10.62,150.67,80.55,84,100,8.7
468,Hualmay,PE,2020-10-31 18:38:12,-11.1,-77.61,68.85,67,74,10.16
469,Constanta,RO,2020-10-31 18:35:04,44.18,28.65,48.2,100,75,8.05
470,Tessalit,ML,2020-10-31 18:38:12,20.2,1.01,82.38,15,33,9.17
471,Mogadishu,SO,2020-10-31 18:33:23,2.04,45.34,80.35,80,20,12.68
472,Skibotn,NO,2020-10-31 18:38:13,69.39,20.27,41.0,81,75,25.28
473,Kaduna,NG,2020-10-31 18:38:13,10.52,7.44,78.58,29,0,5.7
474,San Vicente,AR,2020-10-31 18:38:13,-26.62,-54.13,78.26,40,50,4.32
475,North Bend,US,2020-10-31 18:38:13,43.41,-124.22,63.0,71,1,4.7
476,Polis,CY,2020-10-31 18:38:13,35.04,32.43,66.2,72,40,4.7
477,Eureka,US,2020-10-31 18:33:38,40.8,-124.16,55.99,93,75,6.02
478,Tadpatri,IN,2020-10-31 18:38:13,14.92,78.02,76.57,71,0,1.9
479,Oktyabrskoye,RU,2020-10-31 18:38:13,43.06,44.74,51.8,93,77,6.71
480,Farah,AF,2020-10-31 18:38:13,32.5,62.5,42.94,61,0,1.5
481,Kologriv,RU,2020-10-31 18:38:13,58.83,44.32,30.52,97,0,5.39
482,Nelson Bay,AU,2020-10-31 18:36:07,-32.72,152.15,55.4,87,8,6.93
483,Ostersund,SE,2020-10-31 18:38:14,63.18,14.64,37.4,93,94,9.17
484,Ekhabi,RU,2020-10-31 18:38:14,53.51,142.97,34.39,90,100,7.72
485,Tocopilla,CL,2020-10-31 18:35:52,-22.09,-70.2,68.36,49,21,8.81
486,Port Pirie,AU,2020-10-31 18:38:14,-33.18,138.02,55.4,82,0,5.82
487,Ust-Kut,RU,2020-10-31 18:38:14,56.79,105.77,19.49,91,99,5.1
488,Marakkanam,IN,2020-10-31 18:38:14,12.2,79.95,80.17,73,0,4.5
489,Dongsheng,CN,2020-10-31 18:38:14,39.82,109.98,33.12,79,0,10.0
490,Llanes,ES,2020-10-31 18:38:15,43.42,-4.75,68.0,72,100,3.0
491,Buraydah,SA,2020-10-31 18:38:15,26.33,43.98,71.6,28,0,4.7
492,Harper,LR,2020-10-31 18:38:15,4.38,-7.72,78.3,87,100,5.86
493,Calama,CL,2020-10-31 18:38:15,-22.47,-68.93,69.8,13,0,13.87
494,Verkhnevilyuysk,RU,2020-10-31 18:38:15,63.45,120.32,-6.0,91,72,3.31
495,Vilhena,BR,2020-10-31 18:38:15,-12.74,-60.15,84.2,48,75,10.29
496,Tambun,ID,2020-10-31 18:38:15,-6.26,107.07,80.01,94,40,4.7
497,Yakeshi,CN,2020-10-31 18:38:15,49.28,120.73,22.66,97,100,14.54
498,Saint-Leu,RE,2020-10-31 18:38:15,-21.15,55.28,68.0,64,40,6.93
499,Cap Malheureux,MU,2020-10-31 18:38:16,-19.98,57.61,64.99,76,17,3.0
500,Kirn,DE,2020-10-31 18:38:16,49.78,7.45,52.0,76,0,12.75
501,Faya,SA,2020-10-31 18:38:16,18.39,42.45,64.4,77,0,1.86
502,Jijiga,ET,2020-10-31 18:38:16,9.35,42.8,61.41,88,18,6.58
503,Bonavista,CA,2020-10-31 18:37:42,48.65,-53.11,36.0,69,100,6.93
504,Omboue,GA,2020-10-31 18:38:16,-1.57,9.26,77.47,89,100,5.39
505,Veseloyarsk,RU,2020-10-31 18:38:16,51.28,81.11,30.79,96,0,6.33
506,Kawalu,ID,2020-10-31 18:38:16,-7.38,108.21,71.98,91,72,1.45
507,Inirida,CO,2020-10-31 18:38:16,3.87,-67.92,83.05,80,100,1.43
508,Havelock,US,2020-10-31 18:38:17,34.88,-76.9,64.99,48,1,10.29
509,Coos Bay,US,2020-10-31 18:38:17,43.37,-124.22,63.0,71,1,4.7
510,Pontes E Lacerda,BR,2020-10-31 18:38:17,-15.23,-59.34,88.9,38,73,7.05
511,Banda Aceh,ID,2020-10-31 18:37:35,5.56,95.32,80.64,74,100,5.97
512,Tual,ID,2020-10-31 18:38:17,-5.67,132.75,83.07,77,100,13.35
513,Yumen,CN,2020-10-31 18:38:17,40.28,97.2,34.09,67,46,12.66
514,Jumla,NP,2020-10-31 18:38:17,29.27,82.18,47.19,54,1,5.86
515,Hvolsvollur,IS,2020-10-31 18:38:17,63.75,-20.22,44.6,70,20,12.75
516,Suntar,RU,2020-10-31 18:33:24,62.14,117.63,-2.7,91,23,2.82
517,Gimli,CA,2020-10-31 18:38:18,50.63,-96.99,30.2,58,100,20.8
518,Pyay,MM,2020-10-31 18:38:18,18.82,95.22,74.62,91,74,0.63
519,Cherskiy,RU,2020-10-31 18:38:18,68.75,161.3,8.06,88,86,3.42
520,Ouesso,CG,2020-10-31 18:38:18,1.61,16.05,72.66,93,100,0.36
521,Tecoanapa,MX,2020-10-31 18:38:18,16.52,-98.75,85.28,65,43,8.39
522,Santa Maria,BR,2020-10-31 18:38:18,-29.68,-53.81,72.5,55,16,11.52
523,Egvekinot,RU,2020-10-31 18:35:09,66.32,-179.17,12.63,81,1,4.27
524,Coffs Harbour,AU,2020-10-31 18:38:18,-30.3,153.13,57.2,93,0,4.05
525,Taloqan,AF,2020-10-31 18:38:18,36.74,69.53,41.4,65,0,2.06
526,Fonte Boa,BR,2020-10-31 18:38:19,-2.5,-66.27,72.72,96,100,7.67
527,Nampula,MZ,2020-10-31 18:36:43,-15.12,39.27,75.0,88,20,5.82
528,Raga,SS,2020-10-31 18:38:19,8.46,25.68,76.98,69,60,4.03
529,Safford,US,2020-10-31 18:36:11,32.83,-109.71,71.6,26,1,8.05
530,Kohlu,PK,2020-10-31 18:38:19,29.9,69.25,54.01,35,0,1.3
531,San Rafael,AR,2020-10-31 18:38:19,-34.62,-68.33,82.24,16,0,18.79
532,Honningsvag,NO,2020-10-31 18:37:35,70.98,25.97,40.48,76,100,15.84
533,Kodinsk,RU,2020-10-31 18:34:30,58.69,99.18,5.32,93,0,1.36
534,Port Hedland,AU,2020-10-31 18:38:19,-20.32,118.57,75.2,88,0,10.29
535,Brae,GB,2020-10-31 18:38:20,60.4,-1.35,53.6,81,100,35.57
536,Half Moon Bay,US,2020-10-31 18:37:28,37.46,-122.43,68.0,82,5,4.0
537,Shimoda,JP,2020-10-31 18:38:20,34.67,138.95,57.09,59,39,7.52
538,Jamame,SO,2020-10-31 18:38:20,0.07,42.75,78.62,80,0,8.23
539,Eslov,SE,2020-10-31 18:38:20,55.84,13.3,53.01,95,91,10.09
540,Okato,NZ,2020-10-31 18:38:20,-39.2,173.88,54.0,90,97,5.99
541,Hobyo,SO,2020-10-31 18:38:20,5.35,48.53,81.66,76,100,10.58
542,Rio Gallegos,AR,2020-10-31 18:38:07,-51.62,-69.22,60.8,41,0,13.87
543,Muroto,JP,2020-10-31 18:38:20,33.28,134.15,66.85,57,94,9.26
544,Evensk,RU,2020-10-31 18:38:21,61.95,159.23,21.99,92,97,11.5
545,Mansa,IN,2020-10-31 18:38:21,29.98,75.38,64.36,22,0,3.83
546,Neuquen,AR,2020-10-31 18:38:21,-38.95,-68.06,86.0,19,0,11.41
547,Sun City West,US,2020-10-31 18:37:32,33.66,-112.34,82.99,15,20,5.82
548,Kruisfontein,ZA,2020-10-31 18:35:31,-34.0,24.73,63.0,79,53,7.43
549,Pesochnoye,RU,2020-10-31 18:38:21,58.01,39.18,40.33,85,100,7.16
550,Desaguadero,PE,2020-10-31 18:38:21,-16.57,-69.04,57.78,38,100,12.06
551,Axim,GH,2020-10-31 18:38:21,4.87,-2.24,79.09,85,99,6.17
552,Bay Roberts,CA,2020-10-31 18:38:21,47.6,-53.26,36.0,66,100,7.0
553,Peruibe,BR,2020-10-31 18:38:22,-24.32,-47.0,65.8,86,100,7.49
554,Inverell,AU,2020-10-31 18:38:22,-29.78,151.12,48.0,93,1,2.15
555,Sechura,PE,2020-10-31 18:38:01,-5.56,-80.82,75.31,56,100,14.45
556,Hailar,CN,2020-10-31 18:38:22,49.2,119.7,23.88,96,100,15.66
557,Jaffrey,US,2020-10-31 18:38:22,42.81,-72.02,41.0,59,1,3.36
558,At-Bashi,KG,2020-10-31 18:38:22,41.17,75.81,28.74,60,0,4.54
559,Gushikawa,JP,2020-10-31 18:38:22,26.35,127.87,73.4,88,90,6.93
560,Bella Vista,US,2020-10-31 18:38:23,36.43,-94.23,61.0,38,1,13.87
561,Namibe,AO,2020-10-31 18:38:23,-15.2,12.15,73.36,74,28,4.76
562,Vila Franca Do Campo,PT,2020-10-31 18:38:23,37.72,-25.43,69.8,94,75,17.22
563,Moron,AR,2020-10-31 18:33:33,-34.65,-58.62,77.0,23,0,1.99
564,Irbil,IQ,2020-10-31 18:38:23,36.19,44.01,68.0,22,0,2.24
